,Name,Sector,City,Address,Phone,Email,Lat-Long
5140,Shri Swami Vivekanand Shikshan Sanstha Sanchlit Samajbhushan Ganpatrao Kalbhor College,College,,"F2PH+P4H, Loni Kalbhor, Maharashtra 412201",,,"18.4868082,74.0252781"
5141,Patuck Gala College of Commerce,College,Mumbai,"Bridge, Rustomba Patuck Marg, 100, Nehru Rd, near Vakola, Santacruz East, Mumbai, 400055",,,"19.0812505,72.8472002"
5142,Jaishriram College of Education,College,Pune,"At-Post Shikrapur, Patvasti Road, Tal-Shirur,Chakan Shikrapur Rd,, Maharashtra, pune, Maharashtra 412208",,,"18.7105207,74.1150281"
5143,Dilkap School of Design,College,Mumbai,"3rd Floor, Dilkap Centre Andheri Kurla Road, Saki Naka, Andheri East, Mumbai, Maharashtra 400072",,,"19.1015035,72.8823285"
5144,"Maruti Suzuki - B.K. Birla College of Arts, Science and Commerce",College,,,,,
5145,SolutionEdge IT Infrastructure Services,College,Pune,"1st Floor, Ashish Building, 440/3, Chatuhshrungi Rd, Model Colony, Shivajinagar, Pune, Maharashtra 411016",,,"18.5354362,73.8317233"
5146,"Suresh Gyan Vihar University- Distance Education - Study Guidance, Mumbai",College,Pune,"5, Bavdhan Rd, Lantana Gardens, Bavdhan, Pune, Maharashtra 411021",,,"18.5177881,73.7769919"
5147,Smt. Shardaben Champaklal Nanavati Institute of Polytechnics School of Nursing,College,Mumbai,,,,
5148,Nanosoft Education Society,College,Pune,"306, MIttal Chambers, J.M Road, next to Panchali Resturant, Pune, Maharashtra 411005",,,"18.525446,73.8475222"
5149,Bicard - Real Time Knowledge,College,Pune,"Shreenath Plaza, Office No.54-55, 3rd Floor, Dnyaneshwar Paduka Chowk, C-Wing, Fergusson College Rd, Shivajinagar, Pune, Maharashtra 411005",,,"18.5259752,73.8398149"
5150,Ambition Learning Solutions,College,Mumbai,,,,
5151,"Aptech Aviation and Hospitality Academy, Mumbai",College,Mumbai,,,,
5152,"IMTMA Design Institute, Pune",College,Pune,"12/5, D-1 Block, MIDC, Chinchwad, Pune, Pimpri-Chinchwad, Maharashtra 411019",,,"18.6578336,73.7941431"
5153,Late Govind Kashinath Pate Wani Institute of Management,College,Pune,"44, Vidyanagari, Shivdarshan, Parvati, Pune, Maharashtra 411009",,,"18.4899199,73.8510029"
5154,"Pune Zilha Shikshan Mandals Late Shankarrao Bhelke Arts, Science and Commerce College",College,Pune,"38, Paud Rd, Mahatma Society, Sheela Vihar Colony, Pune, Maharashtra 411038",,,"18.5106301,73.8160102"
5155,"Avagmah Business School, Mumbai",College,Mumbai,"Atharva Educational Complex, Malad - Marve Rd, Malad, Charkop Naka, Asmita Jyoti Housing Society, Malad West, Mumbai, Maharashtra 400095",,,"19.1980173,72.8232341"
5156,"Financial Analysis,Equity Research, Financial Modeling ONLINE program",College,Pune,,,,
5157,"MIT School of Distance Education, Viman Nagar",College,,,,,
5158,Peoples Education Societys Siddharth College,College,Mumbai,,,,
5159,Sushila Nursing School,College,Mumbai,"Front of SBI, Shirapur Rd, Daund, Maharashtra 413801",,,"18.4631135,74.5428495"
5160,"Institute of Media, Fashion and Allied Arts (IMFAA), Mumbai",College,Mumbai,"3/35, Kamal Mansion, A B Road, Colaba, Mumbai, Maharashtra 400005",,,"18.9182129,72.8282999"
5161,"College of Education, Pune",College,Pune,,,,
5162,Global Techsys,College,Pune,"Kakade Plaza, 224, Karve Rd, Karve Nagar, Pune, Maharashtra 411029",,,"18.4881094,73.8111823"
5163,Softkey Education and Infotech Ltd.,College,Delhi/NCR  (3185),,,,
5164,SQTL – Viman Nagar,College,Pune,"Shop No.16, Ashoka Plaza, Nagar Rd, Sakore Nagar, Viman Nagar, Pune, Maharashtra 411014",,,"18.559756,73.9099191"
5165,"Pace Career Academy, Mumbai",College,Mumbai,,,,
5166,ESAC (Eplus School of Animation and Cinematics),College,Mumbai,"A-59, First Floor, Giriraj Industrial Premises, Mahakali Caves Rd, opp. Ahura Centre, Shanti Nagar, Andheri East, Mumbai, Maharashtra 400093",,,"19.1187146,72.8614348"
5167,Maruti Suzuki - Savitribai Phule Pune University,College,Pune,,,,
5168,National School of Leadership,College,Pune,"NSL House, CULTURE CREST, Spine Rd, Moshi Pradhikaran, Sector No. 6, Moshi, Pune, Pimpri-Chinchwad, Maharashtra 412105",,,"18.6490222,73.841293"
5169,Delphi School of Digital Marketing Pune,College,Pune,,,,
5170,Bigtech Institute,College,Pune,"Office No. 217, 2nd Floor, East Wing, Aurora Towers, MG Road, Camp, Pune, Maharashtra 411001",,,"18.517724,73.8762814"
5171,Skillous Global Business School,College,Mumbai,"No. 87, Express Bypass, 88, Bengaluru - Mumbai Hwy, Tathawade, Pune, Pimpri-Chinchwad, Maharashtra 411033",,,"18.6148409,73.7469221"
5172,Institute for Research in Reproduction,College,Mumbai,"King Edward Memorial Hospital 2, J Merwanji St, Parel East, Parel, Mumbai, Maharashtra 400012",,,"19.0024764,72.838236"
5173,C.S.M. College of Arts,College,Pune,,,,
5174,LivGlobal Institute - Travel and Tourism,College,Mumbai,"Nagindas Khandwala College, Bhavishya Bharat Campus, Off, Swami Vivekananda Rd, Malad, W, Mumbai, Maharashtra 400064",,,"19.1926592,72.8448161"
5175,GJ The Fashion Designing Institute,College,,,,,
5176,EXIM Institute,College,Mumbai,"A-203, Everest Chambers, Near Marol Naka, Andheri - Kurla Rd, Andheri East, Mumbai, Maharashtra 400059",,,"19.1111038,72.8681478"
5177,Lateral School of Creative Learning,College,Pune,"Oxford Comforts, Bliss Apartment, 3rd floor, Studio No:6 Opp, Oxford Village, Kedari Nagar, Wanowrie, Pune, Maharashtra 411040",,,"18.4824885,73.8992408"
5178,Nivrutti Babaji Navale College of Commerce and Science,College,Pune,"309/310, Kusgaon, Lonavala, Kurvande, Maharashtra 410401",,,"18.7290918,73.4274727"
5179,ENIAC Institute of Computer Application,College,Pune,,,,
5180,Maharashtra Academy of Engineering and Research'S College of Pharmacy,College,,,,,
5181,S I W S College of Commerce and Economics,College, +3 ,,,,
5182,CH Learning,College,Mumbai,"No. 204, Swami Samarth C. H. S, New Link Road, Andheri West, Azad Nagar, Mumbai - 400053, opposite Gyan Kendia School",,,"19.13735,72.8293236"
